wdId,eng,chi,grade,gradechi
4278,lower,[動詞] 放下,2,中級
4279,loyal,[形容詞] 忠誠的,2,中級
4280,loyalty,[名詞] 忠誠;忠心,2,中級
4281,lubricate,[動詞] 給...上潤滑油,3,中高級
4282,luck,[名詞] 好運;幸運,2,中級
4283,luckily,[副詞] 幸運地;幸好,2,中級
4284,lucky,[形容詞] 幸運的,1,初級
4285,lucrative,[形容詞] 賺錢的;有利可圖的,3,中高級
4286,luggage,[名詞] 行李,2,中級
4287,lullaby,[動詞] 唱搖籃曲使入睡; [名詞] 催眠曲,2,中級
4288,lumber,[動詞] 伐木;(英國)拖累; [名詞] 木材;木料,3,中高級
4289,luminous,[形容詞] 發光的;夜光的;明白易懂的,3,中高級
4290,lump,[動詞] 弄成一團;歸併到一起; [名詞] 團;塊;腫塊;小方塊,3,中高級
4291,lunar,[形容詞] 月的;陰曆的,2,中級
4292,lunatic,[形容詞] 瘋的;瘋狂的; [名詞] 瘋子;瘋傻的人,3,中高級
4293,lunch,[名詞] 午餐,1,初級
4294,lunchtime,[名詞] 午餐時間,3,中高級
4295,lung,[名詞] 肺,2,中級
4296,lure,[動詞] 誘惑;以誘餌吸引; [名詞] 誘惑物;魅力;誘餌,3,中高級
4297,lush,[形容詞] 蒼翠繁茂的;豐富的,3,中高級
4298,luxurious,[形容詞] 奢侈的;驕奢淫逸的,2,中級
4299,luxury,[名詞] 奢侈品,2,中級
4300,lychee,[名詞] 荔枝,2,中級
4301,lynch,[動詞] 以私刑處死,3,中高級
4302,lyric,[形容詞] 抒情的;適於歌唱的; [名詞] 抒情作品;歌詞,3,中高級
4303,ma'am,[名詞] 女士,1,初級
4304,machine,[名詞] 機器,1,初級
4305,machinery,[名詞] 機器;機械,2,中級
4306,mad,[形容詞] 發火;發瘋;發狂的,1,初級
4307,madam,[名詞] 夫人,2,中級
4308,made-up,[形容詞] 捏造的;虛構的;化妝過的,3,中高級
4309,mafia,[名詞] 黑手黨;犯罪集團,3,中高級
4310,magazine,[名詞] 雜誌,1,初級
4311,magic,[形容詞] 不可思議的;有魔力的; [名詞] 魔術,1,初級
4312,magical,[形容詞] 魔術的,2,中級
4313,magician,[名詞] 魔術師,1,初級
4314,magistrate,[名詞] 地方行政官;地方法官,3,中高級
4315,magnet,[名詞] 磁鐵,2,中級
4316,magnetic,[形容詞] 磁鐵的;磁性的,2,中級
4317,magnificent,[形容詞] 壯麗的,2,中級
4318,magnify,[動詞] 放大;擴大;誇張,3,中高級
4319,magnitude,[名詞] 巨大;重大;強度,3,中高級
4320,maid,[名詞] 侍女;女僕,2,中級
4321,maiden,[形容詞] 未婚的;少女的;初次的; [名詞] 少女;處女,3,中高級
4322,mail,[動詞] 寄信; [名詞] 信件,1,初級
4323,mailman,[名詞] 郵差,1,初級
4324,main,[形容詞] 最主要的,1,初級
4325,mainland,[名詞] 大陸,2,中級
4326,mainly,[副詞] 主要地;大部分地,2,中級
4327,mainstream,[名詞] (河的)主流;主要傾向,3,中高級
4328,maintain,[動詞] 維持;保養,1,初級
4329,maintenance,[名詞] 維持;維修;保養,3,中高級
4330,majestic,[形容詞] 雄偉的;威嚴的;崇高的,3,中高級
4331,majesty,[名詞] 雄偉;壯麗;(帝王的)威嚴,3,中高級
4332,major,[形容詞] 較多的;主要的; [動詞] 主修 ; [名詞] 主修,1,初級
4333,majority,[名詞] 過半數,2,中級
4334,make,[動詞] 製造; 使得,1,初級
4335,make-up,[名詞] 構成;化妝,2,中級
4336,maker,[名詞] 製作者;製造業者;製造廠,2,中級
4337,making,[名詞] 製造;組合;形成,3,中高級
4338,malaria,[名詞] 瘧疾,3,中高級
4339,male,[形容詞] 男性的; [名詞] 雄性動物,1,初級
4340,mall,[名詞] 大規模購物中心,1,初級
4341,mammal,[名詞] 哺乳動物,3,中高級
4342,man,[名詞] 男人; 人類,1,初級
4343,man-made,[形容詞] 人造的;人工的,2,中級
4344,manage,[動詞] 管理;經營;處理,2,中級
4345,manageable,[形容詞] 可控制的,2,中級
4346,management,[名詞] 管理;經營;處理,2,中級
4347,manager,[名詞] 經理,1,初級
4348,mandate,[動詞] 把(領土)委託別國管轄; [名詞] 命令;指令,3,中高級
4349,maneuver,[動詞] (部隊等)調動;演習;巧妙地操縱; [名詞] (部隊等的)調動;機動;演習;謀略,3,中高級
4350,mango,[名詞] 芒果,1,初級
4351,manifest,[形容詞] 顯然的;清楚的; [動詞] 表明;顯示; [名詞] (飛機的)乘客名單;貨單,3,中高級
4352,manifesto,[名詞] 宣言;告示,3,中高級
4353,manipulate,[動詞] 操作;運用;操縱;對...做手腳,3,中高級
4354,mankind,[名詞] 人類,2,中級
4355,manner,[名詞] 舉止;態度,1,初級
4356,mansion,[名詞] 大廈,2,中級
4357,manual,[形容詞] 用手操作的; [名詞] 手冊,2,中級
4358,manufacture,[動詞] (大量)製造,2,中級
4359,manufacturer,[名詞] 製造業者,2,中級
4360,manuscript,[名詞] 手稿;打字稿;原稿,3,中高級
4361,many,[形容詞] 很多的; [代名詞] 許多,1,初級
4362,map,[名詞] 地圖,1,初級
4363,maple,[名詞] 槭樹;楓樹,3,中高級
4364,mar,[動詞] 毀損;損傷;玷污,3,中高級
4365,marathon,[名詞] 馬拉松賽跑,2,中級
4366,marble,[名詞] 大理石,2,中級
4367,march,[動詞] 行軍;把(人)強行帶走; [名詞] 三月,2,中級
4368,mare,[名詞] 母馬,3,中高級
4369,margin,[名詞] 邊緣;利潤,2,中級
4370,marginal,[形容詞] 頁邊的;邊緣的;不重要的; [名詞] 社會邊緣低層卑微的人,3,中高級
4371,marine,[形容詞] 海的;海生的;海軍陸戰隊的; [名詞] 船舶;海運業;海軍陸戰隊隊員,3,中高級
4372,mark,[動詞] 做記號; [名詞] 記號,1,初級
4373,marked,[形容詞] 有記號的;顯著的,3,中高級
4374,marker,[名詞] 標誌;白板筆;馬克筆,1,初級
4375,market,[動詞] (在市場上)銷售; [名詞] 市場,1,初級
4376,marketing,[名詞] (市場的)交易;銷售;行銷學,3,中高級
4377,marriage,[名詞] 結婚,1,初級
4378,married,[形容詞] 已婚的,1,初級
4379,marry,[動詞] 結婚,1,初級
4380,marsh,[名詞] 沼澤;濕地,3,中高級
4381,marshal,[動詞] 安排;引領;統帥(軍隊); [名詞] 元帥;高級將官;典禮官,3,中高級
4382,martial,[形容詞] 戰爭的;軍事的;尚武的,3,中高級
4383,marvel,[動詞] 感到驚訝;感到好奇; [名詞] 令人驚奇的事物(或人物),3,中高級
4384,marvelous,[形容詞] 了不起的,1,初級
4385,masculine,[形容詞] 男性的;男子氣概的,3,中高級
4386,mash,[動詞] 把...搗成糊狀;壓碎; [名詞] 糊狀物;混合飼料,3,中高級
4387,mask,[名詞] 面具,1,初級
4388,mass,[形容詞] 大眾的,1,初級
4389,massacre,[動詞] 屠殺;使慘敗; [名詞] 大屠殺;慘敗,3,中高級
4390,massage,[動詞] 給...按摩(或推拿); [名詞] 按摩(術);推拿,3,中高級
4391,massive,[形容詞] 厚實的;粗大的;大量的,3,中高級
4392,master,[名詞] 主人,1,初級
4393,masterpiece,[名詞] 傑作,2,中級
4394,mastery,[名詞] 支配;統治;精通;掌握,3,中高級
4395,mat,[名詞] 蓆子;墊子,1,初級
4396,match,[動詞] 相配; [名詞] 比賽,1,初級
4397,mate,[動詞] 使交配; [名詞] 同伴,2,中級
4398,material,[名詞] 材料,1,初級
4399,materialism,[名詞] 唯物論;唯物主義,3,中高級
4400,math,[名詞] 數學,1,初級
4401,mathematical,[形容詞] 數學的,2,中級
4402,matter,[動詞] 有關係,1,初級
4403,mattress,[名詞] 床墊,3,中高級
4404,mature,[形容詞] 成熟的;到期的,2,中級
4405,maturity,[名詞] 成熟;完善;(支票等的)到期,2,中級
4406,maximum,[形容詞] 最大限度的; [名詞] 最高極限,1,初級
4407,may,[助動詞] 可能; [名詞] 五月,1,初級
4408,maybe,[副詞] 可能;也許,1,初級
4409,mayonnaise,[名詞] 蛋黃醬;美乃滋,3,中高級
4410,mayor,[名詞] 市長,2,中級
4411,me,[代名詞] (受格) 我,1,初級
4412,meadow,[名詞] 草地,2,中級
4413,meal,[名詞] 餐,1,初級
4414,mean,[形容詞] 兇的;吝嗇的; [動詞] 意指,2,中級
4415,meaning,[名詞] 意義,1,初級
4416,meaningful,[形容詞] 意味深長的;有意義的,2,中級
4417,means,[名詞] 手段,1,初級
4418,meantime,[名詞] 其時,2,中級
4419,meanwhile,[副詞] 其間;同時,2,中級
4420,measurable,[形容詞] 可測量的;可預見的,2,中級
4421,measure,[動詞] 計量; [名詞] 尺寸,1,初級
4422,measurement,[名詞] 測量法;測定;尺寸,3,中高級
4423,meat,[名詞] 肉類,1,初級
4424,mechanic,[名詞] 技工,1,初級
4425,mechanical,[形容詞] 機械的,2,中級
4426,mechanics,[名詞] 力學;機械學;技術;技巧,3,中高級
4427,mechanism,[名詞] 機械裝置;機械作用;結構,3,中高級
4428,medal,[名詞] 獎章,2,中級
4429,media,[名詞] 媒介物;新聞媒介,3,中高級
4430,mediate,[動詞] 調停解決;傳達,3,中高級
4431,medical,[形容詞] 醫學的;醫術的;醫療的,2,中級
4432,medication,[名詞] 藥物治療;藥物,3,中高級
4433,medicine,[名詞] 藥,1,初級
4434,medieval,[形容詞] 中世紀的;中古風的;守舊的,3,中高級
4435,meditate,[動詞] 沈思;深思熟慮,3,中高級
4436,meditation,[名詞] 沈思;默想;冥想,3,中高級
4437,medium,[形容詞] 中等的; [名詞] 中間;中庸;媒體;工具;傳播媒介,1,初級
4438,meet,[動詞] 遇見,1,初級
4439,meeting,[名詞] 集會,1,初級
4440,melancholy,[形容詞] 憂鬱的;令人沮喪的; [名詞] 憂鬱;愁思,3,中高級
4441,mellow,[形容詞] (水果)成熟的;(人)圓熟的; [動詞] 使成熟;使圓熟,3,中高級
4442,melody,[名詞] 旋律;主調,2,中級
4443,melon,[名詞] 瓜,1,初級
4444,melt,[動詞] 融化;熔化,2,中級
4445,member,[名詞] 會員,1,初級
4446,membership,[名詞] 會員身分,2,中級
4447,memorable,[形容詞] 值得懷念的;難忘的,2,中級
4448,memorandum,[名詞] 備忘錄,2,中級
4449,memorial,[形容詞] 追悼的;記憶的; [名詞] 紀念碑,2,中級
4450,memorize,[動詞] 記住;背熟,2,中級
4451,memory,[名詞] 記憶,1,初級
4452,menace,[動詞] 威脅;恐嚇; [名詞] 恐嚇;具有危害性的人(或物),3,中高級
4453,mend,[動詞] 修理,2,中級
4454,mental,[形容詞] 精神的,2,中級
4455,mentality,[名詞] 智力;精神性;心理狀態,3,中高級
4456,mention,[動詞] 提到,2,中級
4457,menu,[名詞] 菜單,1,初級
4458,merchandise,[動詞] 買賣;經營; [名詞] 商品;貨物,3,中高級
4459,merchant,[名詞] 商人,2,中級
4460,mercury,[名詞] 水銀;汞,3,中高級
4461,mercy,[名詞] 慈悲,2,中級
4462,mere,[形容詞] 僅僅的,2,中級
4463,merely,[副詞] 只是;僅僅,3,中高級
4464,merge,[動詞] 合併;融合,3,中高級
4465,merger,[名詞] (公司等的)合併,3,中高級
4466,merit,[名詞] 長處,2,中級
4467,mermaid,[名詞] 美人魚,3,中高級
4468,merry,[形容詞] 愉快的,2,中級
4469,mess,[動詞] 弄髒,2,中級
4470,message,[名詞] 消息;音信,1,初級
4471,messenger,[名詞] 送信人,2,中級
4472,messy,[形容詞] 混亂的,2,中級
4473,metal,[名詞] 金屬,1,初級
4474,metallic,[形容詞] 金屬的;金屬製的,3,中高級
4475,metaphor,[名詞] 隱喻;象徵,3,中高級
4476,meter,[動詞] 用儀錶測量; [名詞] 公尺;計量器,2,中級
4477,method,[名詞] 方法,1,初級
4478,metric,[形容詞] 公尺的;公制的,3,中高級
4479,metro,[名詞] 地下鐵道,2,中級
4480,metropolitan,[形容詞] 大都市的; [名詞] 大城市人,3,中高級
4481,microphone,[名詞] 麥克風,2,中級
4482,microscope,[名詞] 顯微鏡,2,中級
4483,microwave,[動詞] 用微波爐烹調; [名詞] 微波爐,1,初級
4484,midday,[名詞] 正午;中午,2,中級
4485,middle,[形容詞] 中間的; [名詞] 中央,1,初級
4486,middle-aged,[形容詞] 中年的,3,中高級
4487,midnight,[形容詞] 半夜的;漆黑的; [名詞] 午夜,1,初級
4488,midst,[介系詞] 在...之中; [名詞] 當中;中間,3,中高級
4489,might,[助動詞] may的過去式; [名詞] 力量,1,初級
4490,mightn't,[縮短形] might not,1,初級
4491,mighty,[形容詞] 強大的;強有力的,2,中級
4492,migrant,[名詞] 移民;候鳥,3,中高級
4493,migrate,[動詞] 移居;定期移棲;回游,3,中高級
4494,migration,[名詞] 遷移;遷徙;移民群,3,中高級
4495,mild,[形容詞] 溫和的,2,中級
4496,mile,[名詞] 英哩,1,初級
4497,mileage,[名詞] 總英里數;(每單位燃料的)行駛哩數,3,中高級
4498,milestone,[名詞] 里程碑;劃時代的事件,3,中高級
4499,militant,[形容詞] 好戰的;激進的; [名詞] 好鬥者;激進分子,3,中高級
4500,military,[形容詞] 軍事的; [名詞] 軍隊,1,初級
4501,militia,[名詞] 民兵部隊;義勇軍,3,中高級
4502,milk,[名詞] 牛奶,1,初級
4503,milkshake,[名詞] 泡沫牛奶,2,中級
4504,mill,[動詞] 碾碎; [名詞] 磨坊;銑床;銑刀,2,中級
4505,miller,[名詞] 磨坊主;碾磨工,3,中高級
4506,millimeter,[名詞] 公釐;毫米,3,中高級
4507,million,[名詞] 百萬,1,初級
4508,millionaire,[名詞] 百萬富翁,3,中高級
4509,mimic,[動詞] 模仿;與...極相似; [名詞] 善於模仿的人;滑稽劇演員,3,中高級
4510,mind,[動詞] 介意; [名詞] 心智,1,初級
4511,mine,[名詞] 我的東西;礦;源泉;地雷;坑道; [代名詞] (所有格) 我的(東西),2,中級
4512,miner,[名詞] 礦工,2,中級
4513,mineral,[形容詞] 礦物的; [名詞] 礦物,2,中級
4514,mingle,[動詞] 使混合;使相混;交往,3,中高級
4515,miniature,[形容詞] 小型的;小規模的; [名詞] 縮樣;縮圖;小型物,3,中高級
4516,minimal,[形容詞] 最小的;極微的,3,中高級
4517,minimize,[動詞] 使減到最少(或最小);低估,3,中高級
4518,minimum,[形容詞] 最小的,2,中級
4519,mining,[名詞] 採礦;礦業;佈雷,3,中高級
4520,minister,[名詞] 部長;大臣,2,中級
4521,ministerial,[形容詞] 聖職者的;部長的;行政的,3,中高級
4522,ministry,[名詞] (常大寫)(政府的)部,2,中級
4523,minor,[形容詞] 較小的;較次要的; [動詞] 副修,1,初級
4524,minority,[名詞] 少數;少數民族;未成年,2,中級
4525,mint,[形容詞] 薄荷的;造幣廠的;無污損的; [動詞] 創造(新字語等);鑄幣; [名詞] 薄荷;薄荷糖;造幣廠,3,中高級
4526,minus,[形容詞] 負的,1,初級
4527,minute,[形容詞] 微小的;瑣細的;詳細的; [名詞] 分鐘,2,中級
4528,miracle,[名詞] 奇蹟,2,中級
4529,miraculous,[形容詞] 神奇的;奇蹟般的,3,中高級
4530,mirror,[名詞] 鏡子,1,初級
4531,miscarriage,[名詞] 失敗;流產;(案件等)處理失當,3,中高級
4532,mischief,[名詞] 頑皮,2,中級
4533,mischievous,[形容詞] 惡作劇的;淘氣的,3,中高級
4534,miser,[名詞] 吝嗇鬼;守財奴,3,中高級
4535,miserable,[形容詞] 悽慘的;悲哀的,2,中級
4536,misery,[名詞] 痛苦;不幸;悲慘;窮困,2,中級
4537,misfortune,[名詞] 不幸;惡運,2,中級
4538,mislead,[動詞] 把...帶錯方向;把...引入歧途,2,中級
4539,misleading,[形容詞] 使人誤解的,2,中級
4540,miss,[動詞] 想念;惦記;未達到; [名詞] 少女,1,初級
4541,missile,[名詞] 飛彈,2,中級
4542,missing,[形容詞] 缺掉的;失蹤的;找不到的,1,初級
4543,mission,[名詞] 使節團;使命,2,中級
4544,missionary,[形容詞] 傳教的;教會的;傳教士的; [名詞] 傳教士;鼓吹者;(外交)使節,3,中高級
4545,mist,[動詞] 使蒙上薄霧; [名詞] 薄霧;噴霧,2,中級
4546,mistake,[動詞] 弄錯,1,初級
4547,mistaken,[形容詞] 弄錯的;誤解的,3,中高級
4548,mister,[名詞] 先生,2,中級
4549,mistress,[名詞] 女主人,2,中級
4550,misunderstand,[動詞] 誤會;曲解,2,中級
4551,mix,[動詞] 混合; [名詞] 混和,1,初級
4552,mixed,[形容詞] 摻雜的;繁雜的,3,中高級
4553,mixture,[名詞] 混合,2,中級
4554,moan,[動詞] 呻吟;嗚咽;悲歎; [名詞] 呻吟聲;嗚咽聲;悲歎,3,中高級
4555,mob,[動詞] 成群襲擊,2,中級
4556,mobile,[形容詞] 移動式的;流動的,2,中級
4557,mobilize,[動詞] 動員;調動,3,中高級
4558,mock,[形容詞] 假的;假裝的;模擬的; [動詞] 嘲弄;(為取笑而)模仿; [名詞] 嘲弄;笑柄;仿製品;模擬考,3,中高級
4559,mode,[名詞] 方式;型;模式,3,中高級
4560,model,[動詞] 塑像;當模特兒; [名詞] 模型;模特兒,1,初級
4561,moderate,[形容詞] 中等的,2,中級
4562,modern,[形容詞] 現代的,1,初級
4563,modernization,[名詞] 現代化;現代化的事物,3,中高級
4564,modernize,[動詞] 使現代化,3,中高級
4565,modest,[形容詞] 審慎的;適度的,2,中級
4566,modesty,[名詞] 謙遜,2,中級
4567,modify,[動詞] 更改;修改,3,中高級
4568,moist,[形容詞] 潮濕的,2,中級
4569,moisture,[名詞] 濕氣,2,中級
4570,mold,[動詞] 鑄造;塑造;發霉; [名詞] 模子;鑄型;模製品;霉,3,中高級
4571,molecule,[名詞] 分子;微小顆粒,3,中高級
4572,moment,[名詞] 片刻,1,初級
4573,momentum,[名詞] 動量;氣勢;動力,3,中高級
4574,monarch,[名詞] 君主,3,中高級
4575,monarchy,[名詞] 君主政治;君主政體,3,中高級
4576,monetary,[形容詞] 金融的;財政的;貨幣的,3,中高級
4577,money,[名詞] 錢,1,初級
4578,monitor,[動詞] 監控;監聽;監測; [名詞] 監視器,2,中級
4579,monk,[名詞] 修道士;僧侶,2,中級
4580,monkey,[名詞] 猴子,1,初級
4581,monopoly,[名詞] 獨佔;專賣;壟斷,3,中高級
4582,monotonous,[形容詞] 單調的;無變化的,3,中高級
4583,monotony,[名詞] 單調;千篇一律,3,中高級
4584,monster,[名詞] 怪物,1,初級
4585,monstrous,[形容詞] 怪異的;駭人聽聞的;巨大的,3,中高級
4586,month,[名詞] 月份,1,初級
4587,monthly,[形容詞] 每月的;每月一次的; [副詞] 每月;每月一次; [名詞] 月刊,1,初級
4588,monument,[名詞] 紀念碑,2,中級
4589,mood,[名詞] 心情,2,中級
4590,moody,[形容詞] 喜怒無常的;悶悶不樂的,3,中高級
4591,moon,[名詞] 月亮,1,初級
4592,moonlight,[名詞] 月光,2,中級
4593,moor,[動詞] 使停泊;繫泊; [名詞] (濕泥炭)沼澤;高沼,3,中高級
4594,mop,[動詞] 拖洗;擦去; [名詞] 拖把,1,初級
4595,moral,[形容詞] 道德(上)的; [名詞] 道德;品行,2,中級
4596,morale,[名詞] 士氣;鬥志;道德,3,中高級
4597,morality,[名詞] 道德;倫理;寓意,3,中高級
4598,more,[形容詞] 更多的; [副詞] 更多;另外;再; [代名詞] 更多的數量,1,初級
4599,moreover,[副詞] 並且,2,中級
4600,morning,[名詞] 早晨,1,初級
4601,mortal,[形容詞] 會死的;凡人的;致命的;極度的; [名詞] 人;凡人,3,中高級
4602,mortar,[動詞] 用迫擊砲轟擊;用灰漿砌合; [名詞] 研缽;迫擊砲;灰泥,3,中高級
4603,mortgage,[動詞] 抵押; [名詞] 抵押借款,2,中級
4604,mosque,[名詞] 清真寺,3,中高級
4605,mosquito,[名詞] 蚊子,1,初級
4606,moss,[名詞] 苔蘚;泥炭沼澤,3,中高級
4607,most,[形容詞] 最多的;大部分的; [副詞] 最;最多;非常,1,初級
4608,mostly,[副詞] 一般地,2,中級
4609,motel,[名詞] 汽車旅館,2,中級
4610,moth,[名詞] 蛾;蠹,2,中級
4611,mother,[動詞] 生下;產生出; [名詞] 母親,1,初級
4612,motherhood,[名詞] 母性;(總稱)母親們,3,中高級
4613,motion,[動詞] 打手勢;搖(或點)頭示意;擺動,1,初級
4614,motivate,[動詞] 給...動機;刺激,2,中級
4615,motivation,[名詞] 刺激;推動,2,中級
4616,motive,[形容詞] 成為原動力的;推動的; [名詞] 動機;主旨,3,中高級
4617,motor,[名詞] 馬達,2,中級
